ID,COMPONENT_ARBITRARY,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V100,V40,ZN,Y_LABEL
TRAIN_04052,COMPONENT2,4322,2021,7,200,0,3,411,0,0,3026,0.0,0,0,13,,,,,,,0,,0.0,,0,7,0,0,0,0,258,0,8,8702,0,0,0,,0,0.0,0.0,0.0,5.0,12.0,23.0,1374.0,9085.0,0,,65.5,270,0
TRAIN_04053,COMPONENT1,4826,2012,7,200,0,3,15,0,0,3331,,0,2,10,15.0,8.0,1.0,12.0,26.0,12.0,46,0.0,0.0,11.0,0,14,1,65,4,0,972,9,19,9955,1,10,2,1.0,0,,,,,,,,,0,,119.6,1220,0
TRAIN_04054,COMPONENT3,2375,2012,3,200,0,0,196,0,0,3,0.0,0,1,0,,,,,,,40,,0.0,0.0,0,0,0,1,0,0,1024,1,61,19960,0,3,2,,0,,,,,,,,,0,,123.0,21,0
TRAIN_04055,COMPONENT2,7321,2022,1,924,0,1,0,0,0,25,0.0,0,0,40,,,,,,,3,,0.0,0.0,0,0,0,0,5,0,205,0,5,3109,0,2,2,,0,2.0,8.0,19.0,19.0,22.0,44.0,1032.0,25715.0,0,,69.3,212,0
TRAIN_04056,COMPONENT2,2805,2011,3,200,0,0,21,0,0,207,0.0,0,0,200,,,,,,,94,,0.0,1.0,0,1,2,0,0,0,499,1,31,2921,0,11,0,,0,0.0,0.0,0.0,93.0,154.0,530.0,9862.0,21259.0,0,,47.2,670,0
TRAIN_04057,COMPONENT3,1320,2009,12,200,0,4,138,0,0,3120,0.0,0,3,1,,,,,,,447,,0.0,0.0,7,4,3,2,1,0,2409,0,14,25930,0,3,0,,0,,,,,,,,,0,,143.2,81,0
TRAIN_04058,COMPONENT3,4220,2009,2,200,0,2,2,0,0,28,0.0,0,1,3,,,,,,,107,,0.0,,0,3,1,9,0,1,2125,0,87,27566,1,4,0,,0,,,,,,,,,0,,148.7,29,1
TRAIN_04059,COMPONENT3,3103,2018,6,200,0,0,6,2,0,231,0.0,0,1,282,,,,,,,105,,0.0,2.0,0,5,3,0,1,12,268,1,25,18900,0,3,0,,0,,,,,,,,,0,,131.3,189,0
TRAIN_04060,COMPONENT3,1000,2009,7,200,0,11,106,0,0,2814,0.0,0,16,51,,,,,,,695,,0.0,,0,5,12,18,3,4,1919,2,903,23878,3,87,0,,2,,,,,,,,,0,,148.4,108,0
TRAIN_04061,COMPONENT1,6567,2010,7,200,0,0,3,0,0,33,,0,1,1,14.0,6.0,0.0,15.0,20.0,9.6,8,0.0,0.0,10.0,0,10,0,1,1,0,1106,1,13,5206,2,5,0,0.2,0,,,,,,,,,0,,113.5,1268,0
TRAIN_04062,COMPONENT1,6222,2017,3,5422,0,0,2,0,0,30,,0,2,35,20.0,13.0,1.0,23.0,31.0,10.5,97,0.0,0.0,8.0,0,16,1,216,4,1,1161,17,16,5590,1,19,4,1.7,0,,,,,,,,,0,15.5,122.0,1557,0
TRAIN_04063,COMPONENT1,1726,2013,2,200,0,5,8,0,0,16,0.0,0,0,2,18.0,7.0,0.0,16.0,20.0,9.1,6,0.0,0.0,5.0,0,11,0,266,8,0,1244,1,188,5635,0,9,1,0.1,0,,,,,,,,,0,13.9,112.9,1442,0
TRAIN_04064,COMPONENT2,2399,2008,5,550,1,456,2,5,0,76,,0,4,262,,,,,,,259,,0.0,3.0,0,2,2,0,0,0,465,1,41,1114,1,3,0,,0,0.0,0.0,1.0,8.0,16.0,,,,0,,43.6,483,1
TRAIN_04065,COMPONENT1,6660,2014,7,200,0,0,2,0,0,7,0.0,0,0,5,16.0,8.0,1.0,12.0,17.0,8.2,13,0.0,0.0,2.0,0,258,0,3,0,0,1139,2,17,6611,0,5,0,0.3,0,,,,,,,,,0,13.0,92.3,1279,0
TRAIN_04066,COMPONENT1,1275,2007,4,475,0,3,1,4,1,10,0.0,0,3,27,11.0,6.0,0.0,12.0,18.0,9.2,46,1.5,0.0,0.0,0,11,1,7,4,0,1004,10,80,4613,0,13,11,0.4,0,,,,,,,,,0,11.9,81.4,1193,0
TRAIN_04067,COMPONENT4,1496,2009,4,696,0,2,1,2,0,33,0.0,0,0,337,,,,,,,16,,0.0,0.0,0,56,1,5,8,1,914,2,12,5152,0,2,0,,0,,,,,,,,,0,,59.7,952,1
TRAIN_04068,COMPONENT3,1245,2016,6,200,0,4,6,5,0,3232,0.0,0,0,35,,,,,,,34,,0.0,0.0,0,9,0,0,2,0,950,0,35,3520,0,7,0,,0,,,,,,,,,0,,64.2,1100,0
TRAIN_04069,COMPONENT1,6615,2013,6,200,0,12,148,0,0,41,0.0,0,2,31,11.0,5.0,0.0,12.0,18.0,8.1,32,0.0,0.0,3.0,0,12,2,25,17,0,1002,7,14,3769,0,12,13,0.2,0,,,,,,,,,0,13.1,95.2,1204,0
TRAIN_04070,COMPONENT3,2024,2018,2,554,0,0,1,0,0,15,0.0,0,2,17,,,,,,,228,,0.0,0.0,0,0,2,0,0,0,301,0,114,20800,0,19,0,,0,,,,,,,,,0,,126.4,23,0
TRAIN_04071,COMPONENT3,1396,2020,4,596,0,0,5,0,0,1298,0.0,0,1,4,,,,,,,60,,0.0,,0,7,2,0,17,0,807,1,129,5634,0,5,0,,0,,,,,,,,,0,,118.4,988,0
TRAIN_04072,COMPONENT1,1707,2022,1,519,0,2,34,0,0,3693,0.0,0,0,0,11.0,7.0,1.0,13.0,21.0,9.7,10,1.0,0.0,2.0,0,13,0,3,1,0,1080,0,5,9848,0,4,0,0.1,0,,,,,,,,,0,13.2,96.2,1104,0
TRAIN_04073,COMPONENT3,2153,2008,6,550,0,104,2,2,0,46,0.0,1,3,5,,,,,,,183,,0.0,,1,8,2,5,0,2,2182,1,106,28689,4,5,2,,0,,,,,,,,,1,,135.6,97,1
TRAIN_04074,COMPONENT3,2409,2011,5,200,0,0,3,0,0,2412,0.0,0,15,138,,,,,,,1181,,0.0,13.0,0,9,16,2,3,8,1173,2,8353,19210,0,755,0,,13,,,,,,,,,0,,126.4,83,0
TRAIN_04075,COMPONENT2,6422,2016,7,200,0,1,3,0,0,82,0.0,0,3,0,,,,,,,11,,0.0,0.0,0,0,0,0,0,0,183,0,5,5820,0,1,0,,0,0.0,0.0,9.0,11.0,13.0,36.0,429.0,5231.0,0,,45.0,237,0
TRAIN_04076,COMPONENT2,2225,2014,6,200,0,2,179,2,0,41,0.0,0,0,3,,,,,,,6,,0.0,0.0,0,0,0,0,0,0,118,0,14,5629,0,0,0,,0,0.0,0.0,0.0,45.0,83.0,241.0,15213.0,34939.0,0,,63.1,110,0
TRAIN_04077,COMPONENT1,2019,2010,8,200,0,2,14,0,0,137,0.0,0,1,2,13.0,6.0,1.0,11.0,19.0,10.1,12,0.0,0.0,3.0,0,414,0,172,0,0,820,0,11,3259,0,8,1,0.3,0,,,,,,,,,0,14.0,110.3,985,0
TRAIN_04078,COMPONENT1,1404,2009,8,200,0,1,0,1,0,90,0.0,0,1,2,9.0,6.0,1.0,10.0,18.0,9.5,18,0.0,0.0,3.0,0,15,0,3,2,0,971,2,4,12040,0,5,0,0.4,0,,,,,,,,,0,13.7,95.4,1164,0
TRAIN_04079,COMPONENT3,2091,2008,14,1291,0,1,14,0,0,130,0.0,0,2,14,,,,,,,83,,0.0,,0,1,2,0,1,1,483,0,60,18471,0,5,0,,0,,,,,,,,,0,,137.6,24,0
TRAIN_04080,COMPONENT3,6258,2012,8,200,0,0,169,0,0,9,,0,4,127,,,,,,,246,,0.0,5.0,0,8,4,0,2,1,2335,0,260,26093,1,12,4,,13,,,,,,,,,1,,144.1,26,0
TRAIN_04081,COMPONENT3,2854,2014,3,200,0,4,392,0,0,3144,0.0,0,0,2,,,,,,,117,,0.0,1.0,0,4,0,0,0,0,867,0,406,19720,0,19,0,,0,,,,,,,,,0,,131.5,31,0
TRAIN_04082,COMPONENT3,2402,2010,7,200,0,0,5,0,0,2403,0.0,0,1,7,,,,,,,24,,0.0,0.0,0,12,0,0,1,0,1041,0,43,21990,0,0,0,,0,,,,,,,,,0,,131.2,56,0
TRAIN_04083,COMPONENT3,3386,2020,6,946,0,0,104,2,0,3246,0.0,0,3,0,,,,,,,370,,0.0,,0,9,3,0,5,2,272,0,321,19980,0,301,2,,5,,,,,,,,,0,,126.9,5,0
TRAIN_04084,COMPONENT3,3681,2019,6,407,0,2,3,0,0,2846,0.0,0,3,2,,,,,,,545,,0.0,,0,8,18,23,0,1,290,0,608,25404,21,22,1,,0,,,,,,,,,0,,274.4,38,0
TRAIN_04085,COMPONENT3,4448,2015,3,200,0,1,12,0,0,67,0.0,0,0,0,,,,,,,127,,0.0,,1,45,1,0,12,0,2527,0,102,26500,4,14,0,,0,,,,,,,,,0,,185.7,50,0
TRAIN_04086,COMPONENT4,2841,2014,6,200,0,2,2,0,0,2620,0.0,0,0,13,,,,,,,45,,0.0,,0,37,0,16,4,1,765,5,22,3438,5,16,4,,0,,,,,,,,,0,,76.1,758,0
TRAIN_04087,COMPONENT4,1698,2012,6,898,0,0,15,0,0,174,0.0,0,0,259,,,,,,,17,,0.0,12.0,0,203,0,74,16,0,1009,0,12,4140,0,4,0,,0,,,,,,,,,0,,77.0,1104,0
TRAIN_04088,COMPONENT3,7610,2014,6,200,0,1,139,0,0,232,0.0,0,9,8,,,,,,,1669,,0.0,0.0,0,1,13,10,17,3,2645,0,411,32530,0,10,0,,0,,,,,,,,,0,,146.4,99,0
TRAIN_04089,COMPONENT2,1673,2015,6,200,0,3,82,0,0,2872,0.0,0,0,13,,,,,,,5,,0.0,0.0,0,2,0,0,0,0,139,2,9,4810,0,8,0,,0,0.0,1.0,2.0,40.0,40.0,233.0,6723.0,19151.0,0,,48.9,208,0
TRAIN_04090,COMPONENT3,1683,2009,1,200,0,2,13,0,0,133,0.0,0,3,26,,,,,,,133,,0.0,0.0,1,0,3,1,1,2,300,9,98,19029,0,4,0,,0,,,,,,,,,0,,143.0,32,0
TRAIN_04091,COMPONENT4,2428,2019,4,200,0,0,0,0,0,56,0.0,0,0,6,,,,,,,78,,0.0,,0,3,0,0,4,0,412,0,34,2436,0,2,2,,0,,,,,,,,,0,,39.3,114,0
TRAIN_04092,COMPONENT3,3931,2014,6,200,0,128,188,1,0,141,0.0,0,4,21,,,,,,,319,,0.0,2.0,0,3,4,3,2,2,226,0,181,22540,0,40,0,,0,,,,,,,,,0,,137.0,55,1
TRAIN_04093,COMPONENT1,1343,2012,3,200,0,3,364,0,0,3259,0.0,0,2,2,13.0,7.0,2.0,15.0,24.0,7.1,19,0.0,0.0,5.0,0,11,0,39,2,0,892,3,3,10590,0,9,0,0.6,0,,,,,,,,,0,12.7,87.8,1028,0
TRAIN_04094,COMPONENT1,4319,2012,4,200,0,4,12,0,0,3136,0.0,0,1,1,12.0,6.0,1.0,10.0,17.0,7.9,11,0.0,0.0,2.0,0,52,0,17,4,0,898,1,14,12190,0,6,0,0.2,0,,,,,,,,,0,14.3,130.4,1061,0
TRAIN_04095,COMPONENT3,5354,2016,9,200,1,8,62,0,0,57,0.0,0,0,1,,,,,,,14,,0.0,2.0,0,0,0,4,0,0,2461,0,20,35580,0,2,0,,0,,,,,,,,,0,,138.5,34,0
TRAIN_04096,COMPONENT3,3932,2016,3,200,0,6,366,0,0,2671,0.0,0,3,1,,,,,,,129,,0.0,1.0,2,2,2,0,0,0,471,1,813,17680,0,5,0,,0,,,,,,,,,0,,141.9,16,0
TRAIN_04097,COMPONENT3,1335,2014,6,200,0,3,160,1,0,12,0.0,0,0,2,,,,,,,48,,0.0,1.0,0,2,0,0,1,0,740,0,144,16520,0,6,0,,0,,,,,,,,,0,,132.5,20,0
TRAIN_04098,COMPONENT3,2758,2017,4,1950,0,2,1,0,0,48,0.0,0,7,90,,,,,,,539,,0.0,0.0,0,0,7,0,0,4,239,0,649,16460,0,12,0,,0,,,,,,,,,0,,136.6,86,0
TRAIN_04099,COMPONENT3,5354,2016,9,200,0,2,4,0,0,24,0.0,0,1,6,,,,,,,70,,0.0,5.0,0,2,1,0,0,0,2188,0,46,34180,0,0,0,,0,,,,,,,,,0,,137.0,12,0
TRAIN_04100,COMPONENT1,2099,2022,5,447,0,2,5,0,0,3055,0.0,0,0,0,10.0,6.0,1.0,11.0,21.0,8.7,19,1.0,0.0,4.0,0,12,0,0,0,0,859,0,6,4622,0,6,0,0.9,0,,,,,,,,,0,12.6,93.3,1053,0
TRAIN_04101,COMPONENT3,4441,2014,7,200,0,2,14,0,0,1862,0.0,0,0,1,,,,,,,141,,0.0,0.0,0,2,1,5,5,0,2646,0,89,38110,0,3,0,,0,,,,,,,,,0,,132.8,42,0
TRAIN_04102,COMPONENT1,1287,2017,3,487,0,5,3,4,0,2109,0.0,0,0,0,9.0,5.0,1.0,9.0,19.0,8.7,10,0.0,0.0,,0,10,0,2,2,0,936,0,10,4243,0,2,0,0.7,0,,,,,,,,,0,13.7,101.3,1160,0
TRAIN_04103,COMPONENT1,1728,2014,20,403,0,0,2,2,0,14,0.0,0,0,2,11.0,7.0,1.0,12.0,17.0,7.8,14,2.5,0.0,2.0,0,232,0,0,0,0,953,0,15,4874,0,5,0,0.3,0,,,,,,,,,0,12.0,80.1,1190,0
TRAIN_04104,COMPONENT1,3266,2011,6,200,0,6,494,0,0,4174,,0,5,2,22.0,8.0,0.0,10.0,24.0,9.7,54,0.0,0.0,9.0,0,358,1,8,3,1,938,8,24,12040,2,10,2,2.0,0,,,,,,,,,0,,114.8,1126,0
TRAIN_04105,COMPONENT3,1345,2015,9,545,0,2,103,0,0,3289,0.0,0,0,8,,,,,,,33,,0.0,0.0,0,9,1,0,1,0,982,0,30,9417,0,43,0,,0,,,,,,,,,0,,112.3,1219,0
TRAIN_04106,COMPONENT1,1182,2010,2,382,0,5,2,6,0,2689,0.0,0,3,2,13.0,7.0,1.0,8.0,17.0,8.7,29,0.0,0.0,8.0,0,5,1,62,4,0,649,0,9,5345,0,4,0,0.8,0,,,,,,,,,0,12.7,88.8,757,0
TRAIN_04107,COMPONENT3,2075,2011,7,200,0,6,54,0,0,1150,0.0,0,1,1,,,,,,,49,,0.0,1.0,0,0,0,0,2,0,987,0,96,21360,0,2,0,,0,,,,,,,,,0,,137.9,18,1
TRAIN_04108,COMPONENT3,1716,2008,6,550,0,3,31,1,0,12,0.0,0,6,38,,,,,,,223,,0.0,,4,27,6,0,0,1,433,2,354,13372,0,7,1,,0,,,,,,,,,0,,136.8,40,0
TRAIN_04109,COMPONENT3,2001,2013,28,200,0,2,13,0,0,10,0.0,0,1,9,,,,,,,60,,0.0,1.0,0,0,0,0,1,0,473,0,21,22720,0,3,0,,0,,,,,,,,,0,,139.1,13,0
TRAIN_04110,COMPONENT3,3213,2022,2,900,0,2,3,0,0,2475,0.0,0,0,0,,,,,,,79,,0.0,0.0,0,8,0,0,3,0,970,0,356,8617,0,13,0,,0,,,,,,,,,0,,146.1,603,0
TRAIN_04111,COMPONENT3,4093,2015,245,550,0,5,31,0,0,306,0.0,0,0,0,,,,,,,46,,0.0,2.0,0,0,0,0,0,0,907,0,88,22570,1,4,0,,0,,,,,,,,,0,,137.1,8,0
TRAIN_04112,COMPONENT3,1347,2019,8,547,0,0,0,0,0,161,0.0,0,2,0,,,,,,,117,,0.0,1.0,3,1,2,0,2,0,435,0,703,12950,0,2,0,,0,,,,,,,,,0,,139.9,13,0
TRAIN_04113,COMPONENT3,1363,2008,2,375,0,5,3,6,0,78,0.0,0,7,17,,,,,,,714,,0.0,2.0,0,10,8,12,11,2,1159,1,325,9893,0,36,0,,0,,,,,,,,,0,,70.2,1485,0
TRAIN_04114,COMPONENT3,1313,2017,3,550,0,3,0,0,0,2916,0.0,0,2,16,,,,,,,165,,0.0,,0,11,8,2,6,0,1088,0,292,6722,0,38,0,,0,,,,,,,,,0,,108.3,1299,0
TRAIN_04115,COMPONENT2,1375,2015,29,375,0,3,0,0,0,2386,0.0,0,0,9,,,,,,,3,,0.1,1.0,0,1,0,0,0,0,360,0,18,3639,0,7,0,,0,0.0,0.0,0.0,0.0,17.0,46.0,246.0,1820.0,0,,46.9,565,0
TRAIN_04116,COMPONENT3,2435,2015,4,200,0,1,56,0,0,8,0.0,0,1,0,,,,,,,74,,0.0,1.0,0,0,0,0,1,0,291,0,121,21600,0,17,0,,0,,,,,,,,,0,,148.0,9,0
TRAIN_04117,COMPONENT1,3795,2016,4,200,0,6,0,0,0,129,0.0,0,3,2,12.0,7.0,1.0,11.0,18.0,8.3,19,0.0,0.0,2.0,0,288,0,5,0,0,1252,0,27,6459,0,3,1,0.5,0,,,,,,,,,0,13.5,94.3,1444,0
TRAIN_04118,COMPONENT2,2113,2017,7,200,0,5,18,0,0,127,0.0,0,0,7,,,,,,,4,,0.0,0.0,0,4,0,0,0,0,442,0,5,1143,0,1,0,,0,2.0,4.0,8.0,11.0,31.0,32.0,326.0,9132.0,0,,46.2,669,1
TRAIN_04119,COMPONENT3,9998,2011,13,200,0,4,1,0,0,2736,0.0,0,4,36,,,,,,,230,,0.0,,0,1,2,12,0,1,795,0,257,25596,2,33,1,,0,,,,,,,,,0,,151.0,66,0
TRAIN_04120,COMPONENT3,3361,2014,5,200,0,0,2,0,0,26,0.0,0,1,3,,,,,,,167,,0.0,0.0,0,3,2,2,3,0,411,0,22,5848,0,9,0,,0,,,,,,,,,0,,64.5,87,0
TRAIN_04121,COMPONENT3,1326,2010,3,526,0,9,63,2,0,38,0.0,0,7,35,,,,,,,309,,3.3,2.0,0,0,7,1,4,0,1127,1,203,20390,1,4,1,,0,,,,,,,,,0,,142.3,19,0
TRAIN_04122,COMPONENT3,4280,2011,14,200,0,1,194,0,0,23,0.0,0,4,0,,,,,,,207,,0.0,226.0,0,3,3,3,9,0,294,0,468,6700,0,4,0,,0,,,,,,,,,0,,186.4,71,1
TRAIN_04123,COMPONENT1,1374,2008,5,384,0,3,2,3,0,18,0.0,0,1,2,12.0,7.0,1.0,16.0,21.0,10.6,11,0.0,0.0,,0,16,0,250,0,0,1113,1,17,4630,1,10,2,0.4,0,,,,,,,,,0,14.1,114.6,1421,0
TRAIN_04124,COMPONENT2,2950,2014,3,200,0,6,38,0,0,10,0.0,0,0,2,,,,,,,3,,0.0,0.0,0,0,0,2,3,0,243,0,7,8589,0,2,0,,0,0.0,0.0,0.0,6.0,19.0,115.0,1385.0,3434.0,0,,68.8,325,0
TRAIN_04125,COMPONENT1,3123,2009,8,200,0,4,134,0,0,3198,,0,2,10,19.0,10.0,0.0,15.0,24.0,10.3,20,0.0,0.0,6.0,0,23,1,10,1,0,1109,3,24,8429,1,10,1,1.0,0,,,,,,,,,0,13.8,105.8,1250,0
TRAIN_04126,COMPONENT1,1762,2011,6,200,0,1,219,0,0,5,0.0,0,3,40,13.0,7.0,1.0,9.0,21.0,7.1,86,0.0,0.0,6.0,0,23,2,5,3,0,754,7,17,3279,0,15,4,1.7,0,,,,,,,,,0,12.4,82.3,1014,0
TRAIN_04127,COMPONENT1,2243,2014,21,200,0,4,3,0,0,3097,0.0,0,2,3,11.0,6.0,0.0,10.0,19.0,8.2,26,0.0,0.0,1.0,0,11,0,0,3,0,885,1,6,4092,0,5,0,0.9,0,,,,,,,,,0,13.3,97.1,1092,0
TRAIN_04128,COMPONENT3,1418,2020,24,443,0,2,0,0,0,2803,0.0,0,9,9,,,,,,,708,,0.0,,0,0,5,14,6,0,2530,0,315,23900,2,65,0,,0,,,,,,,,,0,,190.1,15,0
TRAIN_04129,COMPONENT3,2150,2014,6,200,0,0,7,0,0,25,0.0,0,4,136,,,,,,,432,,0.0,1.0,0,8,6,3,2,2,1073,0,262,9038,0,14,0,,0,,,,,,,,,0,,57.4,1180,0
TRAIN_04130,COMPONENT1,1384,2008,3,584,0,4,19,1,0,150,0.0,0,1,303,13.0,8.0,1.0,16.0,21.0,10.7,24,0.0,0.0,,0,13,1,226,0,0,1089,4,12,3633,1,12,3,0.4,0,,,,,,,,,0,14.4,115.7,1613,0
TRAIN_04131,COMPONENT1,8020,2017,19,200,0,0,0,0,0,40,0.0,0,0,1,15.0,6.0,0.0,10.0,18.0,7.9,14,0.0,0.0,2.0,0,9,0,0,2,0,952,0,17,4204,0,5,0,0.2,0,,,,,,,,,0,13.2,96.3,1040,0
TRAIN_04132,COMPONENT1,1357,2018,4,375,0,3,442,0,0,3536,0.0,0,3,12,12.0,5.0,1.0,8.0,15.0,6.8,49,0.0,0.0,5.0,0,1024,2,46,0,0,1117,6,5,3511,0,14,12,0.6,0,,,,,,,,,0,13.3,85.9,1313,0
TRAIN_04133,COMPONENT3,3607,2016,8,200,0,0,0,0,0,26,0.0,0,0,11,,,,,,,39,,0.0,1.0,0,6,0,0,2,0,1155,0,78,7281,0,7,0,,0,,,,,,,,,0,,69.8,976,1
TRAIN_04134,COMPONENT1,6247,2018,3,550,0,0,2,0,0,113,0.0,0,0,0,13.0,9.0,1.0,17.0,22.0,8.1,12,5.5,0.0,3.0,0,10,0,224,0,0,984,0,14,3868,0,6,0,0.7,0,,,,,,,,,0,12.27,90.9,1203,0
TRAIN_04135,COMPONENT4,9104,2017,6,200,0,5,44,0,0,3167,0.0,0,0,0,,,,,,,8,,0.0,0.0,0,7,0,5,2,0,931,1,13,4662,0,2,0,,0,,,,,,,,,0,,71.1,1112,0
TRAIN_04136,COMPONENT3,1345,2012,3,200,0,0,156,0,0,183,0.0,0,0,2,,,,,,,102,,0.0,0.0,0,0,1,3,0,0,2211,0,62,27750,0,1,0,,0,,,,,,,,,0,,121.0,12,0
TRAIN_04137,COMPONENT1,4595,2018,8,550,0,1,6,0,0,36,0.0,0,1,0,19.0,5.0,1.0,9.0,18.0,7.3,10,1.5,0.0,2.0,0,8,0,36,2,0,847,0,12,5018,0,8,0,0.1,0,,,,,,,,,0,12.2,82.3,965,0
TRAIN_04138,COMPONENT1,3796,2016,31,200,0,1,0,0,0,43,0.0,0,0,2,13.0,9.0,1.0,18.0,23.0,8.1,18,0.0,0.0,7.0,0,13,0,246,1,0,1053,2,14,3976,0,7,3,0.4,0,,,,,,,,,0,14.6,122.5,1283,0
TRAIN_04139,COMPONENT3,1354,2008,14,554,1,26,0,3,0,29,0.0,0,3,21,,,,,,,272,,0.0,,1,5,4,1,0,1,758,1,588,22102,2,23,3,,1,,,,,,,,,0,,288.7,61,0
TRAIN_04140,COMPONENT1,1374,2010,9,200,0,3,4,1,0,3513,,0,1,2,11.0,8.0,0.0,14.0,21.0,8.7,12,0.0,0.0,3.0,0,20,0,8,0,0,993,1,16,10062,1,5,0,0.4,0,,,,,,,,,0,13.1,91.77,1158,0
TRAIN_04141,COMPONENT2,1181,2008,14,375,0,5,1,10,0,2944,,0,0,5,,,,,,,5,,0.0,4.0,0,36,0,1,4,0,337,2,13,6433,0,4,0,,0,0.0,0.0,0.0,5.0,6.0,,,,0,,39.2,273,0
TRAIN_04142,COMPONENT3,2094,2009,7,200,0,1,7,1,0,25,0.0,0,11,3,,,,,,,504,,0.0,,5,6,9,1,1,1,499,0,1607,15982,2,15,1,,1,,,,,,,,,1,,136.0,37,0
TRAIN_04143,COMPONENT2,2896,2014,32,200,0,1,8,0,0,117,0.0,0,0,6,,,,,,,6,,0.0,1.0,0,1,0,0,0,0,475,0,15,1367,0,2,0,,0,0.0,0.0,0.0,9.0,21.0,83.0,1539.0,14186.0,0,,44.1,719,0
TRAIN_04144,COMPONENT3,3285,2008,5,375,0,4,117,0,0,2760,0.0,0,1,4,,,,,,,169,,0.0,0.0,0,5,2,2,0,0,967,0,123,6338,0,18,0,,0,,,,,,,,,0,,62.6,1101,0
TRAIN_04145,COMPONENT3,1726,2018,3,375,0,3,2,2,0,19,0.0,0,0,3,,,,,,,27,,0.0,0.0,0,0,0,0,0,0,773,0,75,15850,0,0,0,,0,,,,,,,,,0,,135.3,3,0
TRAIN_04146,COMPONENT3,9223,2018,17,200,0,0,0,0,0,50,0.0,0,1,0,,,,,,,107,,0.0,1.0,2,1,3,0,4,0,624,0,534,15590,0,2,0,,0,,,,,,,,,0,,140.2,15,0
TRAIN_04147,COMPONENT3,1672,2009,4,200,1,6,4,0,0,343,0.0,0,31,23,,,,,,,969,,0.0,66.0,0,26,21,1,27,3,1340,0,6349,23920,0,1039,0,,19,,,,,,,,,0,,140.5,17,0
TRAIN_04148,COMPONENT3,1382,2011,12,200,0,11,9,2,0,17,0.0,0,2,0,,,,,,,105,,0.0,11.0,0,2,2,0,4,0,419,0,474,15060,0,3,0,,0,,,,,,,,,0,,162.3,13,0
TRAIN_04149,COMPONENT4,1562,2008,6,550,0,2,100,5,0,3267,,0,0,411,,,,,,,16,,0.0,0.0,0,11,1,5,10,0,1090,1,14,6083,0,4,0,,0,,,,,,,,,0,,60.9,1132,0
TRAIN_04150,COMPONENT1,5278,2009,2,200,0,7,1,0,0,92,,0,3,24,12.0,6.0,0.0,12.0,21.0,8.6,58,0.0,0.0,5.0,0,15,2,0,6,1,823,9,11,4194,1,17,22,0.4,0,,,,,,,,,0,,89.8,1011,0
TRAIN_04151,COMPONENT2,2683,2010,5,200,0,2,132,0,0,13,0.0,0,0,1,,,,,,,5,,0.0,0.0,0,0,0,0,2,0,290,0,15,6191,0,2,0,,0,0.0,1.0,18.0,25.0,39.0,101.0,1398.0,7496.0,0,,59.3,394,0
TRAIN_04152,COMPONENT3,2106,2008,8,375,0,5,3,0,0,2399,0.0,0,5,0,,,,,,,321,,0.0,11.0,0,11,7,0,6,0,1134,0,1171,31400,0,28,0,,0,,,,,,,,,0,,150.5,37,0
TRAIN_04153,COMPONENT3,1738,2014,10,200,0,2,3,0,0,3092,0.0,0,11,356,,,,,,,545,,0.0,1.0,0,0,9,0,9,14,307,2,172,7348,0,5,0,,0,,,,,,,,,0,,131.7,280,0
TRAIN_04154,COMPONENT3,1720,2013,3,200,0,0,174,2,0,5,0.0,0,2,0,,,,,,,115,,0.0,1.0,0,21,0,7,1,2,1086,0,144,18630,0,12,0,,0,,,,,,,,,0,,125.5,59,0
TRAIN_04155,COMPONENT3,2046,2013,7,200,0,0,1,0,0,28,0.0,0,0,8,,,,,,,36,,0.0,1.0,0,0,0,0,0,0,780,0,25,18520,0,4,0,,0,,,,,,,,,0,,138.1,18,0
TRAIN_04156,COMPONENT2,5011,2008,6,200,0,1,1,0,0,173,0.0,1,1,155,,,,,,,100,,0.0,,0,5,1,0,2,0,661,2,23,4373,1,8,0,,1,1.0,5.0,17.0,272.0,350.0,,,,0,,48.2,734,0
TRAIN_04157,COMPONENT3,5035,2013,9,200,0,7,0,0,0,12,0.0,0,1,4,,,,,,,106,,0.0,0.0,0,3,2,3,9,0,1841,0,85,26410,0,7,0,,0,,,,,,,,,0,,130.5,171,1
TRAIN_04158,COMPONENT3,1878,2013,5,200,0,5,170,0,0,3360,0.0,0,0,0,,,,,,,40,,0.0,0.0,0,2,0,1,2,0,902,0,157,18760,0,1,0,,0,,,,,,,,,0,,125.3,19,0
TRAIN_04159,COMPONENT3,1363,2011,10,200,0,4,92,2,0,3224,0.0,0,8,19,,,,,,,881,,0.0,3.0,1,8,12,16,13,8,1156,0,484,10830,0,25,0,,0,,,,,,,,,0,,70.6,1439,0
TRAIN_04160,COMPONENT3,2417,2018,7,1600,0,2,20,0,0,155,0.0,0,29,8,,,,,,,2866,,0.4,108.0,0,21,33,0,33,8,933,0,8439,22540,0,2944,0,,28,,,,,,,,,0,,144.5,5,0
